2025-09-11T23:22:47.558356600,CAT-7,50.70
2025-09-11T23:23:47.558356600,CAT-8,26.77
2025-09-11T23:24:47.558356600,CAT-9,29.87
2025-09-11T23:25:47.558356600,CAT-0,96.85
2025-09-11T23:26:47.558356600,CAT-1,50.11
2025-09-11T23:27:47.558356600,CAT-2,39.94
2025-09-11T23:28:47.558356600,CAT-3,36.34
2025-09-11T23:29:47.558356600,CAT-4,10.03
2025-09-11T23:30:47.558356600,CAT-5,55.73
2025-09-11T23:31:47.558356600,CAT-6,37.70
2025-09-11T23:32:47.558356600,CAT-7,74.72
2025-09-11T23:33:47.558356600,CAT-8,30.08
2025-09-11T23:34:47.558356600,CAT-9,37.10
2025-09-11T23:35:47.558356600,CAT-0,75.28
2025-09-11T23:36:47.558356600,CAT-1,60.20
2025-09-11T23:37:47.558356600,CAT-2,51.72
2025-09-11T23:38:47.558356600,CAT-3,77.02
2025-09-11T23:39:47.558356600,CAT-4,94.73
2025-09-11T23:40:47.558356600,CAT-5,33.33
2025-09-11T23:41:47.558356600,CAT-6,13.15
2025-09-11T23:42:47.558356600,CAT-7,49.21
2025-09-11T23:43:47.558356600,CAT-8,93.75
2025-09-11T23:44:47.558356600,CAT-9,91.68
2025-09-11T23:45:47.558356600,CAT-0,9.67
2025-09-11T23:46:47.558356600,CAT-1,75.46
2025-09-11T23:47:47.558356600,CAT-2,28.59
2025-09-11T23:48:47.558356600,CAT-3,8.26
2025-09-11T23:49:47.558356600,CAT-4,29.33
2025-09-11T23:50:47.558356600,CAT-5,50.61
2025-09-11T23:51:47.558356600,CAT-6,3.32
2025-09-11T23:52:47.558356600,CAT-7,41.16
2025-09-11T23:53:47.558356600,CAT-8,75.01
2025-09-11T23:54:47.558356600,CAT-9,99.98
2025-09-11T23:55:47.558356600,CAT-0,97.00
2025-09-11T23:56:47.558356600,CAT-1,16.81
2025-09-11T23:57:47.558356600,CAT-2,0.12
2025-09-11T23:58:47.558356600,CAT-3,39.01
2025-09-11T23:59:47.558356600,CAT-4,33.06
2025-09-12T00:00:47.558356600,CAT-5,25.51
2025-09-12T00:01:47.558356600,CAT-6,52.21
2025-09-12T00:02:47.558356600,CAT-7,37.56
2025-09-12T00:03:47.558356600,CAT-8,0.38
2025-09-12T00:04:47.558356600,CAT-9,2.73
2025-09-12T00:05:47.558356600,CAT-0,87.86
2025-09-12T00:06:47.558356600,CAT-1,52.42
2025-09-12T00:07:47.558356600,CAT-2,94.57
2025-09-12T00:08:47.558356600,CAT-3,81.90
2025-09-12T00:09:47.558356600,CAT-4,95.43
2025-09-12T00:10:47.558356600,CAT-5,80.79
2025-09-12T00:11:47.558356600,CAT-6,59.52
2025-09-12T00:12:47.558356600,CAT-7,95.25
2025-09-12T00:13:47.558356600,CAT-8,37.79
2025-09-12T00:14:47.558356600,CAT-9,4.66
2025-09-12T00:15:47.558356600,CAT-0,74.40
2025-09-12T00:16:47.558356600,CAT-1,68.28
2025-09-12T00:17:47.558356600,CAT-2,6.36
2025-09-12T00:18:47.558356600,CAT-3,41.55
2025-09-12T00:19:47.558356600,CAT-4,49.32
2025-09-12T00:20:47.558356600,CAT-5,0.20
2025-09-12T00:21:47.558356600,CAT-6,59.86
2025-09-12T00:22:47.558356600,CAT-7,90.57
2025-09-12T00:23:47.558356600,CAT-8,63.94
2025-09-12T00:24:47.558356600,CAT-9,47.71
2025-09-12T00:25:47.558356600,CAT-0,6.38
2025-09-12T00:26:47.558356600,CAT-1,64.30
2025-09-12T00:27:47.558356600,CAT-2,7.82
2025-09-12T00:28:47.558356600,CAT-3,33.16
2025-09-12T00:29:47.558356600,CAT-4,75.79
2025-09-12T00:30:47.558356600,CAT-5,27.01
2025-09-12T00:31:47.558356600,CAT-6,58.59
2025-09-12T00:32:47.558356600,CAT-7,78.85
2025-09-12T00:33:47.558356600,CAT-8,21.07
2025-09-12T00:34:47.558356600,CAT-9,17.47
2025-09-12T00:36:47.558356600,CAT-1,64.64
2025-09-12T00:37:47.558356600,CAT-2,29.19
2025-09-12T00:38:47.558356600,CAT-3,81.66
2025-09-12T00:39:47.558356600,CAT-4,20.58
2025-09-12T00:40:47.558356600,CAT-5,82.74
2025-09-12T00:41:47.558356600,CAT-6,59.89
2025-09-12T00:42:47.558356600,CAT-7,39.79
2025-09-12T00:43:47.558356600,CAT-8,66.54
2025-09-12T00:44:47.558356600,CAT-9,57.85
2025-09-12T00:45:47.558356600,CAT-0,88.93
2025-09-12T00:46:47.558356600,CAT-1,1.53
2025-09-12T00:47:47.558356600,CAT-2,78.12
2025-09-12T00:48:47.558356600,CAT-3,22.17
2025-09-12T00:49:47.558356600,CAT-4,98.17
2025-09-12T00:50:47.558356600,CAT-5,38.38
2025-09-12T00:51:47.558356600,CAT-6,57.31
2025-09-12T00:52:47.558356600,CAT-7,33.67
2025-09-12T00:53:47.558356600,CAT-8,46.09
2025-09-12T00:54:47.558356600,CAT-9,32.36
2025-09-12T00:55:47.558356600,CAT-0,1.09
2025-09-12T00:56:47.558356600,CAT-1,70.64
2025-09-12T00:57:47.558356600,CAT-2,2.75
2025-09-12T00:58:47.558356600,CAT-3,77.69
2025-09-12T00:59:47.558356600,CAT-4,62.73
2025-09-12T01:00:47.558356600,CAT-5,47.80
2025-09-12T01:01:47.558356600,CAT-6,65.67
2025-09-12T01:02:47.558356600,CAT-7,5.73
2025-09-12T01:03:47.558356600,CAT-8,29.62
2025-09-12T01:04:47.558356600,CAT-9,22.24
2025-09-12T01:05:47.558356600,CAT-0,22.19
2025-09-12T01:06:47.558356600,CAT-1,16.06
2025-09-12T01:07:47.558356600,CAT-2,72.03
2025-09-12T01:08:47.558356600,CAT-3,12.90
2025-09-12T01:09:47.558356600,CAT-4,8.10
2025-09-12T01:10:47.558356600,CAT-5,16.68
2025-09-12T01:11:47.558356600,CAT-6,27.51
2025-09-12T01:12:47.558356600,CAT-7,66.06
2025-09-12T01:13:47.558356600,CAT-8,74.86
2025-09-12T01:14:47.558356600,CAT-9,98.40
2025-09-12T01:15:47.558356600,CAT-0,25.57
2025-09-12T01:16:47.558356600,CAT-1,60.97
2025-09-12T01:17:47.558356600,CAT-2,18.77
2025-09-12T01:18:47.558356600,CAT-3,95.12
2025-09-12T01:19:47.558356600,CAT-4,23.99
2025-09-12T01:20:47.558356600,CAT-5,64.97
2025-09-12T01:21:47.558356600,CAT-6,43.91
2025-09-12T01:22:47.558356600,CAT-7,9.96
2025-09-12T01:23:47.558356600,CAT-8,23.79
2025-09-12T01:24:47.558356600,CAT-9,15.12
2025-09-12T01:25:47.558356600,CAT-0,27.86
2025-09-12T01:26:47.558356600,CAT-1,20.10
2025-09-12T01:27:47.558356600,CAT-2,53.40
2025-09-12T01:28:47.558356600,CAT-3,25.07
2025-09-12T01:29:47.558356600,CAT-4,34.37
2025-09-12T01:30:47.558356600,CAT-5,7.55
2025-09-12T01:31:47.558356600,CAT-6,64.07
2025-09-12T01:32:47.558356600,CAT-7,89.62
2025-09-12T01:33:47.558356600,CAT-8,70.14
2025-09-12T01:34:47.558356600,CAT-9,2.48
2025-09-12T01:35:47.558356600,CAT-0,58.69
2025-09-12T01:36:47.558356600,CAT-1,87.45
2025-09-12T01:37:47.558356600,CAT-2,14.46
2025-09-12T01:38:47.558356600,CAT-3,66.16
2025-09-12T01:39:47.558356600,CAT-4,83.67
2025-09-12T01:40:47.558356600,CAT-5,62.53
2025-09-12T01:41:47.558356600,CAT-6,59.68
2025-09-12T01:42:47.558356600,CAT-7,86.23
2025-09-12T01:43:47.558356600,CAT-8,49.87
2025-09-12T01:44:47.558356600,CAT-9,98.89
2025-09-12T01:45:47.558356600,CAT-0,88.47
2025-09-12T01:46:47.558356600,CAT-1,3.86
2025-09-12T01:47:47.558356600,CAT-2,12.63
2025-09-12T01:48:47.558356600,CAT-3,89.90
2025-09-12T01:49:47.558356600,CAT-4,78.98
2025-09-12T01:50:47.558356600,CAT-5,43.91
2025-09-12T01:51:47.558356600,CAT-6,33.27
2025-09-12T01:52:47.558356600,CAT-7,43.21
2025-09-12T01:53:47.558356600,CAT-8,73.47
2025-09-12T01:54:47.558356600,CAT-9,72.86
2025-09-12T01:55:47.558356600,CAT-0,64.75
2025-09-12T01:56:47.558356600,CAT-1,55.88
2025-09-12T01:57:47.558356600,CAT-2,67.50
2025-09-12T01:58:47.558356600,CAT-3,66.52
2025-09-12T01:59:47.558356600,CAT-4,52.82
2025-09-12T02:00:47.558356600,CAT-5,39.82
2025-09-12T02:01:47.558356600,CAT-6,77.06
2025-09-12T02:02:47.558356600,CAT-7,29.67
2025-09-12T02:03:47.558356600,CAT-8,20.58
2025-09-12T02:04:47.558356600,CAT-9,77.68
2025-09-12T02:05:47.558356600,CAT-0,19.27
2025-09-12T02:06:47.558356600,CAT-1,73.38
2025-09-12T02:07:47.558356600,CAT-2,9.23
2025-09-12T02:08:47.558356600,CAT-3,41.16
2025-09-12T02:09:47.558356600,CAT-4,98.50
2025-09-12T02:10:47.558356600,CAT-5,22.10
2025-09-12T02:11:47.558356600,CAT-6,80.58
2025-09-12T02:12:47.558356600,CAT-7,9.65
2025-09-12T02:13:47.558356600,CAT-8,24.34
2025-09-12T02:14:47.558356600,CAT-9,92.14
2025-09-12T02:15:47.558356600,CAT-0,48.07
2025-09-12T02:16:47.558356600,CAT-1,85.70
2025-09-12T02:17:47.558356600,CAT-2,0.45
2025-09-12T02:18:47.558356600,CAT-3,56.25
2025-09-12T02:19:47.558356600,CAT-4,92.14
2025-09-12T02:20:47.558356600,CAT-5,15.55
2025-09-12T02:21:47.558356600,CAT-6,13.87
2025-09-12T02:22:47.558356600,CAT-7,84.54
2025-09-12T02:23:47.558356600,CAT-8,32.92
2025-09-12T02:24:47.558356600,CAT-9,88.05
2025-09-12T02:25:47.558356600,CAT-0,23.58
2025-09-12T02:26:47.558356600,CAT-1,31.13
2025-09-12T02:27:47.558356600,CAT-2,79.04
2025-09-12T02:28:47.558356600,CAT-3,3.21
2025-09-12T02:29:47.558356600,CAT-4,93.57
2025-09-12T02:30:47.558356600,CAT-5,18.18
2025-09-12T02:31:47.558356600,CAT-6,44.39
2025-09-12T02:32:47.558356600,CAT-7,72.92
2025-09-12T02:33:47.558356600,CAT-8,41.31
2025-09-12T02:34:47.558356600,CAT-9,53.90
2025-09-12T02:35:47.558356600,CAT-0,26.66
2025-09-12T02:36:47.558356600,CAT-1,40.68
2025-09-12T02:37:47.558356600,CAT-2,75.31
2025-09-12T02:38:47.558356600,CAT-3,9.77
2025-09-12T02:39:47.558356600,CAT-4,71.22
2025-09-12T02:40:47.558356600,CAT-5,84.51
2025-09-12T02:41:47.558356600,CAT-6,76.99
2025-09-12T02:42:47.558356600,CAT-7,73.68
2025-09-12T02:43:47.558356600,CAT-8,1.63
2025-09-12T02:44:47.558356600,CAT-9,98.01
2025-09-12T02:45:47.558356600,CAT-0,41.67
2025-09-12T02:46:47.558356600,CAT-1,90.14
2025-09-12T02:47:47.558356600,CAT-2,84.38
2025-09-12T02:48:47.558356600,CAT-3,27.95
2025-09-12T02:49:47.558356600,CAT-4,30.71
2025-09-12T02:50:47.558356600,CAT-5,96.72
2025-09-12T02:51:47.558356600,CAT-6,9.38
2025-09-12T02:52:47.558356600,CAT-7,83.82
2025-09-12T02:53:47.558356600,CAT-8,3.12
2025-09-12T02:54:47.558356600,CAT-9,66.56
2025-09-12T02:55:47.558356600,CAT-0,10.16
2025-09-12T02:56:47.558356600,CAT-1,24.55
2025-09-12T02:57:47.558356600,CAT-2,88.10
2025-09-12T02:58:47.558356600,CAT-3,70.89
2025-09-12T02:59:47.558356600,CAT-4,18.08
2025-09-12T03:00:47.558356600,CAT-5,70.79
2025-09-12T03:01:47.558356600,CAT-6,32.71
2025-09-12T03:02:47.558356600,CAT-7,82.61
2025-09-12T03:03:47.558356600,CAT-8,43.35
2025-09-12T03:04:47.558356600,CAT-9,87.31
2025-09-12T03:05:47.558356600,CAT-0,8.28
2025-09-12T03:06:47.558356600,CAT-1,52.29
2025-09-12T03:07:47.558356600,CAT-2,2.51
2025-09-12T03:08:47.558356600,CAT-3,29.23
2025-09-12T03:09:47.558356600,CAT-4,87.90
2025-09-12T03:10:47.558356600,CAT-5,1.10
2025-09-12T03:11:47.558356600,CAT-6,66.45
2025-09-12T03:12:47.558356600,CAT-7,48.57
2025-09-12T03:13:47.558356600,CAT-8,13.34
2025-09-12T03:14:47.558356600,CAT-9,92.06
2025-09-12T03:15:47.558356600,CAT-0,86.39
2025-09-12T03:16:47.558356600,CAT-1,12.82
2025-09-12T03:17:47.558356600,CAT-2,54.45
2025-09-12T03:18:47.558356600,CAT-3,60.31
2025-09-12T03:19:47.558356600,CAT-4,65.96
2025-09-12T03:20:47.558356600,CAT-5,96.16
2025-09-12T03:21:47.558356600,CAT-6,26.53
2025-09-12T03:22:47.558356600,CAT-7,5.99
2025-09-12T03:23:47.558356600,CAT-8,86.68
2025-09-12T03:24:47.558356600,CAT-9,65.69
2025-09-12T03:25:47.558356600,CAT-0,71.99
2025-09-12T03:26:47.558356600,CAT-1,79.13
2025-09-12T03:27:47.558356600,CAT-2,61.80
2025-09-12T03:28:47.558356600,CAT-3,99.95
2025-09-12T03:29:47.558356600,CAT-4,31.41
2025-09-12T03:30:47.558356600,CAT-5,15.14
2025-09-12T03:31:47.558356600,CAT-6,88.29
2025-09-12T03:32:47.558356600,CAT-7,45.08
2025-09-12T03:33:47.558356600,CAT-8,26.11
2025-09-12T03:34:47.558356600,CAT-9,11.28
2025-09-12T03:35:47.558356600,CAT-0,90.80
2025-09-12T03:36:47.558356600,CAT-1,35.30
2025-09-12T03:37:47.558356600,CAT-2,49.36
2025-09-12T03:38:47.558356600,CAT-3,70.13
2025-09-12T03:39:47.558356600,CAT-4,2.86
2025-09-12T03:40:47.558356600,CAT-5,78.47
2025-09-12T03:41:47.558356600,CAT-6,16.77
2025-09-12T03:42:47.558356600,CAT-7,74.13
2025-09-12T03:43:47.558356600,CAT-8,10.30
2025-09-12T03:44:47.558356600,CAT-9,35.07
2025-09-12T03:45:47.558356600,CAT-0,57.52
2025-09-12T03:46:47.558356600,CAT-1,97.03
2025-09-12T03:47:47.558356600,CAT-2,90.00
2025-09-12T03:48:47.558356600,CAT-3,99.59
2025-09-12T03:49:47.558356600,CAT-4,37.70
2025-09-12T03:50:47.558356600,CAT-5,2.47
2025-09-12T03:51:47.558356600,CAT-6,12.93
2025-09-12T03:52:47.558356600,CAT-7,26.81
2025-09-12T03:53:47.558356600,CAT-8,94.62
2025-09-12T03:54:47.558356600,CAT-9,27.88
2025-09-12T03:55:47.558356600,CAT-0,44.59
2025-09-12T03:56:47.558356600,CAT-1,32.33
2025-09-12T03:57:47.558356600,CAT-2,26.62
2025-09-12T03:58:47.558356600,CAT-3,2.65
2025-09-12T03:59:47.558356600,CAT-4,68.52
2025-09-12T04:00:47.558356600,CAT-5,36.89
2025-09-12T04:01:47.558356600,CAT-6,26.81
2025-09-12T04:02:47.558356600,CAT-7,3.55
2025-09-12T04:03:47.558356600,CAT-8,78.52
2025-09-12T04:04:47.558356600,CAT-9,16.63
2025-09-12T04:05:47.558356600,CAT-0,71.07
2025-09-12T04:06:47.558356600,CAT-1,7.46
2025-09-12T04:07:47.558356600,CAT-2,34.18
2025-09-12T04:08:47.558356600,CAT-3,68.06
2025-09-12T04:09:47.558356600,CAT-4,70.87
2025-09-12T04:10:47.558356600,CAT-5,61.92
2025-09-12T04:11:47.558356600,CAT-6,50.64
2025-09-12T04:12:47.558356600,CAT-7,95.61
2025-09-12T04:13:47.558356600,CAT-8,79.52
2025-09-12T04:14:47.558356600,CAT-9,57.07
2025-09-12T04:15:47.558356600,CAT-0,98.60
2025-09-12T04:16:47.558356600,CAT-1,82.09
2025-09-12T04:17:47.558356600,CAT-2,96.96
2025-09-12T04:18:47.558356600,CAT-3,49.30
2025-09-12T04:19:47.558356600,CAT-4,23.15
2025-09-12T04:20:47.558356600,CAT-5,8.02
2025-09-12T04:21:47.558356600,CAT-6,52.60
2025-09-12T04:22:47.558356600,CAT-7,56.58
2025-09-12T04:23:47.558356600,CAT-8,51.46
2025-09-12T04:24:47.558356600,CAT-9,44.36
2025-09-12T04:25:47.558356600,CAT-0,58.28
2025-09-12T04:26:47.558356600,CAT-1,17.88
2025-09-12T04:27:47.558356600,CAT-2,48.09
2025-09-12T04:28:47.558356600,CAT-3,55.18
2025-09-12T04:29:47.558356600,CAT-4,14.26
2025-09-12T04:30:47.558356600,CAT-5,85.44
2025-09-12T04:31:47.558356600,CAT-6,94.21
2025-09-12T04:32:47.558356600,CAT-7,11.62
2025-09-12T04:33:47.558356600,CAT-8,19.85
2025-09-12T04:34:47.558356600,CAT-9,97.20
2025-09-12T04:35:47.558356600,CAT-0,12.52
2025-09-12T04:36:47.558356600,CAT-1,36.46
2025-09-12T04:37:47.558356600,CAT-2,87.46
2025-09-12T04:38:47.558356600,CAT-3,59.16
2025-09-12T04:39:47.558356600,CAT-4,32.90
2025-09-12T04:40:47.558356600,CAT-5,70.06
2025-09-12T04:41:47.558356600,CAT-6,83.65
2025-09-12T04:42:47.558356600,CAT-7,52.50
2025-09-12T04:43:47.558356600,CAT-8,95.70
2025-09-12T04:44:47.558356600,CAT-9,72.58
2025-09-12T04:45:47.558356600,CAT-0,24.35
2025-09-12T04:46:47.558356600,CAT-1,68.75
2025-09-12T04:47:47.558356600,CAT-2,19.40
2025-09-12T04:48:47.558356600,CAT-3,54.85
2025-09-12T04:49:47.558356600,CAT-4,32.45
2025-09-12T04:50:47.558356600,CAT-5,67.80
2025-09-12T04:51:47.558356600,CAT-6,16.98
2025-09-12T04:52:47.558356600,CAT-7,60.79
2025-09-12T04:53:47.558356600,CAT-8,25.58
2025-09-12T04:54:47.558356600,CAT-9,48.17
2025-09-12T04:55:47.558356600,CAT-0,31.84
2025-09-12T04:56:47.558356600,CAT-1,8.18
2025-09-12T04:57:47.558356600,CAT-2,39.56
2025-09-12T04:58:47.558356600,CAT-3,16.65
2025-09-12T04:59:47.558356600,CAT-4,77.80
2025-09-12T05:00:47.558356600,CAT-5,31.05
2025-09-12T05:01:47.558356600,CAT-6,8.52
2025-09-12T05:02:47.558356600,CAT-7,45.37
2025-09-12T05:03:47.558356600,CAT-8,10.31
2025-09-12T05:04:47.558356600,CAT-9,57.20
2025-09-12T05:05:47.558356600,CAT-0,16.76
2025-09-12T05:06:47.558356600,CAT-1,8.41
2025-09-12T05:07:47.558356600,CAT-2,26.35
2025-09-12T05:08:47.558356600,CAT-3,97.39
2025-09-12T05:09:47.558356600,CAT-4,9.23
2025-09-12T05:10:47.558356600,CAT-5,97.04
2025-09-12T05:11:47.558356600,CAT-6,88.86
2025-09-12T05:12:47.558356600,CAT-7,18.58
2025-09-12T05:13:47.558356600,CAT-8,97.70
2025-09-12T05:14:47.558356600,CAT-9,23.00
2025-09-12T05:15:47.558356600,CAT-0,98.45
2025-09-12T05:16:47.558356600,CAT-1,23.62
2025-09-12T05:17:47.558356600,CAT-2,27.86
2025-09-12T05:18:47.558356600,CAT-3,32.77
2025-09-12T05:19:47.558356600,CAT-4,89.83
2025-09-12T05:20:47.558356600,CAT-5,61.34
2025-09-12T05:21:47.558356600,CAT-6,78.99
2025-09-12T05:22:47.558356600,CAT-7,71.94
2025-09-12T05:23:47.558356600,CAT-8,13.08
2025-09-12T05:24:47.558356600,CAT-9,47.45
2025-09-12T05:25:47.558356600,CAT-0,52.26
2025-09-12T05:26:47.558356600,CAT-1,58.76
2025-09-12T05:27:47.558356600,CAT-2,71.50
2025-09-12T05:28:47.558356600,CAT-3,84.58
2025-09-12T05:29:47.558356600,CAT-4,66.32
2025-09-12T05:30:47.558356600,CAT-5,48.57
2025-09-12T05:31:47.558356600,CAT-6,26.12
2025-09-12T05:32:47.558356600,CAT-7,32.22
2025-09-12T05:33:47.558356600,CAT-8,19.64
2025-09-12T05:34:47.558356600,CAT-9,96.56
2025-09-12T05:35:47.558356600,CAT-0,45.08
2025-09-12T05:36:47.558356600,CAT-1,91.78
2025-09-12T05:37:47.558356600,CAT-2,97.79
2025-09-12T05:38:47.558356600,CAT-3,55.51
2025-09-12T05:39:47.558356600,CAT-4,70.83
2025-09-12T05:40:47.558356600,CAT-5,40.39
2025-09-12T05:41:47.558356600,CAT-6,0.94
2025-09-12T05:42:47.558356600,CAT-7,77.30
2025-09-12T05:43:47.558356600,CAT-8,2.05
2025-09-12T05:44:47.558356600,CAT-9,68.18
2025-09-12T05:45:47.558356600,CAT-0,41.80
2025-09-12T05:46:47.558356600,CAT-1,21.94
2025-09-12T05:47:47.558356600,CAT-2,38.61
2025-09-12T05:48:47.558356600,CAT-3,47.84
2025-09-12T05:49:47.558356600,CAT-4,17.74
2025-09-12T05:50:47.558356600,CAT-5,16.69
2025-09-12T05:51:47.558356600,CAT-6,17.87
2025-09-12T05:52:47.558356600,CAT-7,93.12
2025-09-12T05:53:47.558356600,CAT-8,91.69
2025-09-12T05:54:47.558356600,CAT-9,48.90
2025-09-12T05:55:47.558356600,CAT-0,78.39
2025-09-12T05:56:47.558356600,CAT-1,43.23
2025-09-12T05:57:47.558356600,CAT-2,26.48
2025-09-12T05:58:47.558356600,CAT-3,21.22
2025-09-12T05:59:47.558356600,CAT-4,23.11
2025-09-12T06:00:47.558356600,CAT-5,43.73
2025-09-12T06:01:47.558356600,CAT-6,4.42
2025-09-12T06:02:47.558356600,CAT-7,45.29
2025-09-12T06:03:47.558356600,CAT-8,18.48
2025-09-12T06:04:47.558356600,CAT-9,81.57
2025-09-12T06:05:47.558356600,CAT-0,29.73
2025-09-12T06:06:47.558356600,CAT-1,1.02
2025-09-12T06:07:47.558356600,CAT-2,57.95
2025-09-12T06:08:47.558356600,CAT-3,71.75
2025-09-12T06:09:47.558356600,CAT-4,55.62
2025-09-12T06:10:47.558356600,CAT-5,42.63
2025-09-12T06:11:47.558356600,CAT-6,39.01
2025-09-12T06:12:47.558356600,CAT-7,85.96
2025-09-12T06:13:47.558356600,CAT-8,99.22
2025-09-12T06:14:47.558356600,CAT-9,89.61
2025-09-12T06:15:47.558356600,CAT-0,51.11
2025-09-12T06:16:47.558356600,CAT-1,60.14
2025-09-12T06:17:47.558356600,CAT-2,8.16
2025-09-12T06:18:47.558356600,CAT-3,1.22
2025-09-12T06:19:47.558356600,CAT-4,48.83
2025-09-12T06:20:47.558356600,CAT-5,16.87
2025-09-12T06:21:47.558356600,CAT-6,20.58
2025-09-12T06:22:47.558356600,CAT-7,96.13
2025-09-12T06:23:47.558356600,CAT-8,89.22
2025-09-12T06:24:47.558356600,CAT-9,91.02
2025-09-12T06:25:47.558356600,CAT-0,16.62
2025-09-12T06:26:47.558356600,CAT-1,45.93
2025-09-12T06:27:47.558356600,CAT-2,45.15
2025-09-12T06:28:47.558356600,CAT-3,52.95
2025-09-12T06:29:47.558356600,CAT-4,94.32
2025-09-12T06:30:47.558356600,CAT-5,40.24
2025-09-12T06:31:47.558356600,CAT-6,67.66
2025-09-12T06:32:47.558356600,CAT-7,81.64
2025-09-12T06:33:47.558356600,CAT-8,14.81
2025-09-12T06:34:47.558356600,CAT-9,94.24
2025-09-12T06:35:47.558356600,CAT-0,59.48
2025-09-12T06:36:47.558356600,CAT-1,52.62
2025-09-12T06:37:47.558356600,CAT-2,53.03
2025-09-12T06:38:47.558356600,CAT-3,45.31
2025-09-12T06:39:47.558356600,CAT-4,38.82
2025-09-12T06:40:47.558356600,CAT-5,70.03
2025-09-12T06:41:47.558356600,CAT-6,58.70
2025-09-12T06:42:47.558356600,CAT-7,64.45
2025-09-12T06:43:47.558356600,CAT-8,18.56
2025-09-12T06:44:47.558356600,CAT-9,90.41
2025-09-12T06:45:47.558356600,CAT-0,79.31
2025-09-12T06:46:47.558356600,CAT-1,90.02
2025-09-12T06:47:47.558356600,CAT-2,98.88
2025-09-12T06:48:47.558356600,CAT-3,56.97
2025-09-12T06:49:47.558356600,CAT-4,22.03
2025-09-12T06:50:47.558356600,CAT-5,77.16
2025-09-12T06:51:47.558356600,CAT-6,73.49
2025-09-12T06:52:47.558356600,CAT-7,87.41
2025-09-12T06:53:47.558356600,CAT-8,34.58
2025-09-12T06:54:47.558356600,CAT-9,43.99
2025-09-12T06:55:47.558356600,CAT-0,79.08
2025-09-12T06:56:47.558356600,CAT-1,35.85
2025-09-12T06:57:47.558356600,CAT-2,66.74
2025-09-12T06:58:47.558356600,CAT-3,87.64
2025-09-12T06:59:47.558356600,CAT-4,75.83
2025-09-12T07:00:47.558356600,CAT-5,79.80
2025-09-12T07:01:47.558356600,CAT-6,33.07
2025-09-12T07:02:47.558356600,CAT-7,37.70
2025-09-12T07:03:47.558356600,CAT-8,32.50
2025-09-12T07:04:47.558356600,CAT-9,67.17
2025-09-12T07:05:47.558356600,CAT-0,35.69
2025-09-12T07:06:47.558356600,CAT-1,12.15
2025-09-12T07:07:47.558356600,CAT-2,4.13
2025-09-12T07:08:47.558356600,CAT-3,94.67
2025-09-12T07:09:47.558356600,CAT-4,21.16
2025-09-12T07:10:47.558356600,CAT-5,42.21
2025-09-12T07:11:47.558356600,CAT-6,32.39
2025-09-12T07:12:47.558356600,CAT-7,79.26
2025-09-12T07:13:47.558356600,CAT-8,39.68
2025-09-12T07:14:47.558356600,CAT-9,36.05
2025-09-12T07:15:47.558356600,CAT-0,69.25
2025-09-12T07:16:47.558356600,CAT-1,27.28
2025-09-12T07:17:47.558356600,CAT-2,46.58
2025-09-12T07:18:47.558356600,CAT-3,58.85
2025-09-12T07:19:47.558356600,CAT-4,22.98
2025-09-12T07:20:47.558356600,CAT-5,1.85
2025-09-12T07:21:47.558356600,CAT-6,36.31
2025-09-12T07:22:47.558356600,CAT-7,16.58
2025-09-12T07:23:47.558356600,CAT-8,52.25
2025-09-12T07:24:47.558356600,CAT-9,38.88
2025-09-12T07:25:47.558356600,CAT-0,27.36
2025-09-12T07:26:47.558356600,CAT-1,44.58
2025-09-12T07:27:47.558356600,CAT-2,88.96
2025-09-12T07:28:47.558356600,CAT-3,64.11
2025-09-12T07:29:47.558356600,CAT-4,22.72
2025-09-12T07:30:47.558356600,CAT-5,18.26
2025-09-12T07:31:47.558356600,CAT-6,53.12
2025-09-12T07:32:47.558356600,CAT-7,19.21
2025-09-12T07:33:47.558356600,CAT-8,55.25
2025-09-12T07:34:47.558356600,CAT-9,23.10
2025-09-12T07:35:47.558356600,CAT-0,34.41
2025-09-12T07:36:47.558356600,CAT-1,13.96
2025-09-12T07:37:47.558356600,CAT-2,89.61
2025-09-12T07:38:47.558356600,CAT-3,43.66
2025-09-12T07:39:47.558356600,CAT-4,53.99
2025-09-12T07:40:47.558356600,CAT-5,82.87
2025-09-12T07:41:47.558356600,CAT-6,93.39
2025-09-12T07:42:47.558356600,CAT-7,57.34
2025-09-12T07:43:47.558356600,CAT-8,87.45
2025-09-12T07:44:47.558356600,CAT-9,40.02
2025-09-12T07:45:47.558356600,CAT-0,8.75
2025-09-12T07:46:47.558356600,CAT-1,47.65
2025-09-12T07:47:47.558356600,CAT-2,25.39
2025-09-12T07:48:47.558356600,CAT-3,93.63
2025-09-12T07:49:47.558356600,CAT-4,52.96
2025-09-12T07:50:47.558356600,CAT-5,83.62
2025-09-12T07:51:47.558356600,CAT-6,71.38
2025-09-12T07:52:47.558356600,CAT-7,3.12
2025-09-12T07:53:47.558356600,CAT-8,51.24
2025-09-12T07:54:47.558356600,CAT-9,47.79
2025-09-12T07:55:47.558356600,CAT-0,28.89
2025-09-12T07:56:47.558356600,CAT-1,35.97
2025-09-12T07:57:47.558356600,CAT-2,58.64
2025-09-12T07:58:47.558356600,CAT-3,32.79
2025-09-12T07:59:47.558356600,CAT-4,8.52
2025-09-12T08:00:47.558356600,CAT-5,8.77
